,cluster_dbscan
52.54.15.82,0
52.54.194.109,0
52.54.194.199,0
52.54.241.250,0
52.55.59.72,0
52.6.111.117,0
52.6.122.47,0
52.6.142.213,0
52.6.221.9,0
52.6.253.19,0
52.6.36.75,0
52.6.70.163,0
52.63.87.177,0
52.7.208.137,0
52.71.183.195,0
52.71.210.195,0
52.71.215.87,0
52.72.156.243,0
52.72.159.231,0
52.72.162.120,0
52.72.21.40,0
52.72.24.181,0
52.72.241.201,0
52.72.99.35,0
52.73.21.18,0
52.73.214.223,0
52.73.225.56,0
52.73.230.99,0
52.73.250.52,0
52.73.52.92,0
52.73.77.245,0
52.77.250.219,0
52.84.1.101,0
52.84.117.201,0
52.84.118.10,0
52.84.118.118,0
52.84.118.123,0
52.84.118.126,0
52.84.118.133,0
52.84.118.137,0
52.84.118.146,0
52.84.118.165,0
52.84.118.182,0
52.84.118.20,0
52.84.118.207,0
52.84.118.211,0
52.84.118.216,0
52.84.118.219,0
52.84.118.223,0
52.84.118.228,0
52.84.118.253,0
52.84.118.4,0
52.84.118.45,0
52.84.118.7,0
52.84.118.72,0
52.84.121.137,0
52.84.121.153,0
52.84.121.155,0
52.84.122.201,0
52.84.124.151,0
52.84.124.172,0
52.84.124.233,0
52.84.124.94,0
52.84.128.109,0
52.84.128.114,0
52.84.128.120,0
52.84.128.123,0
52.84.128.13,0
52.84.128.133,0
52.84.128.141,0
52.84.128.153,0
52.84.128.165,0
52.84.128.167,0
52.84.128.169,0
52.84.128.17,0
52.84.128.181,0
52.84.128.182,0
52.84.128.190,0
52.84.128.195,0
52.84.128.201,0
52.84.128.220,0
52.84.128.228,0
52.84.128.246,0
52.84.128.251,0
52.84.128.253,0
52.84.128.40,0
52.84.128.53,0
52.84.128.92,0
52.84.14.100,0
52.84.14.111,0
52.84.14.123,0
52.84.14.158,0
52.84.14.17,0
52.84.14.171,0
52.84.14.173,0
52.84.14.188,0
52.84.14.189,0
52.84.14.194,0
52.84.14.199,0
52.84.14.210,0
52.84.14.221,0
52.84.14.242,0
52.84.14.25,0
52.84.14.76,0
52.84.14.83,0
52.84.14.87,0
52.84.14.90,0
52.84.2.117,0
52.84.2.187,0
52.84.4.225,0
52.84.56.161,0
52.84.57.195,0
52.84.57.47,0
52.84.58.225,0
52.84.59.165,0
52.84.60.216,0
52.84.62.243,0
52.84.63.106,0
52.84.63.11,0
52.84.63.123,0
52.84.63.13,0
52.84.63.141,0
52.84.63.144,0
52.84.63.149,0
52.84.63.151,0
52.84.63.161,0
52.84.63.190,0
52.84.63.202,0
52.84.63.233,0
52.84.63.235,0
52.84.63.25,0
52.84.63.253,0
52.84.63.28,0
52.84.63.3,0
52.84.63.30,0
52.84.63.31,0
52.84.63.36,0
52.84.63.55,0
52.84.63.66,0
52.84.63.69,0
52.84.63.70,0
52.84.63.72,0
52.84.63.76,0
52.84.63.78,0
52.84.63.8,0
52.84.63.83,0
52.84.64.102,0
52.84.64.109,0
52.84.64.113,0
52.84.64.120,0
52.84.64.135,0
52.84.64.138,0
52.84.64.139,0
52.84.64.141,0
52.84.64.147,0
52.84.64.150,0
52.84.64.159,0
52.84.64.161,0
52.84.64.18,0
52.84.64.184,0
52.84.64.185,0
52.84.64.187,0
52.84.64.198,0
52.84.64.208,0
52.84.64.21,0
52.84.64.216,0
52.84.64.218,0
52.84.64.220,0
52.84.64.224,0
52.84.64.226,0
52.84.64.234,0
52.84.64.249,0
52.84.64.250,0
52.84.64.252,0
52.84.64.33,0
52.84.64.39,0
52.84.64.42,0
52.84.64.43,0
52.84.64.50,0
52.84.64.74,0
52.84.64.86,0
52.84.64.96,0
52.84.64.99,0
52.84.65.141,0
52.84.67.200,0
52.84.7.116,0
52.84.7.129,0
52.84.7.131,0
52.84.7.141,0
52.84.7.227,0
52.84.7.238,0
52.84.7.243,0
52.84.7.97,0
52.84.8.215,0
52.85.101.10,0
52.85.101.128,0
52.85.101.138,0
52.85.101.155,0
52.85.101.162,0
52.85.101.164,0
52.85.101.184,0
52.85.101.19,0
52.85.101.2,0
52.85.101.200,0
52.85.101.207,0
52.85.101.215,0
52.85.101.216,0
52.85.101.246,0
52.85.101.254,0
52.85.101.26,0
52.85.101.42,0
52.85.101.75,0
52.85.101.76,0
52.85.101.89,0
52.85.105.23,0
52.85.112.111,0
52.85.112.112,0
52.85.112.176,0
52.85.112.235,0
52.85.112.240,0
52.85.112.242,0
52.85.112.48,0
52.85.112.6,0
52.85.112.63,0
52.85.117.111,0
52.85.117.151,0
52.85.117.197,0
52.85.117.214,0
52.85.117.225,0
52.85.117.232,0
52.85.117.240,0
52.85.117.29,0
52.85.117.6,0
52.85.117.75,0
52.85.117.96,0
52.85.117.97,0
52.85.130.64,0
52.85.130.82,0
52.85.131.106,0
52.85.131.115,0
52.85.131.120,0
52.85.131.123,0
52.85.131.127,0
52.85.131.131,0
52.85.131.140,0
52.85.131.141,0
52.85.131.148,0
52.85.131.149,0
52.85.131.153,0
52.85.131.159,0
52.85.131.165,0
52.85.131.172,0
52.85.131.174,0
52.85.131.177,0
52.85.131.18,0
52.85.131.186,0
52.85.131.188,0
52.85.131.193,0
52.85.131.198,0
52.85.131.201,0
52.85.131.205,0
52.85.131.219,0
52.85.131.22,0
52.85.131.220,0
52.85.131.230,0
52.85.131.236,0
52.85.131.242,0
52.85.131.254,0
52.85.131.34,0
52.85.131.36,0
52.85.131.39,0
52.85.131.60,0
52.85.131.62,0
52.85.131.77,0
52.85.131.95,0
52.85.133.101,0
52.85.133.129,0
52.85.133.130,0
52.85.133.134,0
52.85.133.140,0
52.85.133.147,0
52.85.133.148,0
52.85.133.152,0
52.85.133.155,0
52.85.133.156,0
52.85.133.231,0
52.85.133.237,0
52.85.133.247,0
52.85.133.30,0
52.85.133.32,0
52.85.133.49,0
52.85.133.5,0
52.85.133.62,0
52.85.133.64,0
52.85.133.73,0
52.85.133.91,0
52.85.133.96,0
52.85.135.226,0
52.85.236.252,0
52.85.236.57,0
52.85.236.85,0
52.85.88.72,0
52.85.89.109,0
52.85.89.123,0
52.85.89.135,0
52.85.89.145,0
52.85.89.156,0
52.85.89.167,0
52.85.89.184,0
52.85.89.201,0
52.85.89.208,0
52.85.89.215,0
52.85.89.22,0
52.85.89.221,0
52.85.89.224,0
52.85.89.240,0
52.85.89.3,0
52.85.89.35,0
52.85.89.51,0
52.85.89.52,0
52.85.89.56,0
52.85.89.60,0
52.85.89.62,0
52.85.89.83,0
52.85.89.84,0
52.85.89.85,0
52.85.89.88,0
52.85.89.93,0
52.85.89.94,0
52.85.89.97,0
52.85.89.99,0
52.85.90.105,0
52.85.90.175,0
52.85.90.181,0
52.85.90.189,0
52.85.90.190,0
52.85.90.203,0
52.85.90.219,0
52.85.90.234,0
52.85.90.242,0
52.85.90.243,0
52.85.90.47,0
52.85.90.51,0
52.85.90.57,0
52.85.90.58,0
52.85.90.59,0
52.85.90.7,0
52.85.90.72,0
52.85.90.74,0
52.85.90.88,0
52.86.210.189,0
52.86.222.56,0
52.86.241.150,0
52.86.52.30,0
52.86.79.146,0
52.87.102.89,0
52.87.134.6,0
52.87.4.118,0
52.89.179.237,0
52.9.91.159,0
52.94.236.123,0
54.145.132.31,0
54.148.131.146,0
54.148.143.136,0
54.148.174.87,0
54.148.78.135,0
54.149.36.237,0
54.149.52.189,0
54.152.213.73,0
54.152.238.48,0
54.152.67.200,0
54.154.36.248,0
54.156.9.178,0
54.164.173.59,0
54.164.178.102,0
54.164.192.200,0
54.164.34.249,0
54.164.45.172,0
54.165.251.1,0
54.165.252.214,0
54.165.91.238,0
54.172.144.158,0
54.172.67.64,0
54.173.195.187,0
54.173.6.252,0
54.174.111.215,0
54.174.169.159,0
54.174.229.179,0
54.174.27.65,0
54.174.92.97,0
54.175.85.243,0
54.183.87.31,0
54.186.80.147,0
54.187.159.180,0
54.191.181.52,0
54.191.241.246,0
54.191.37.101,0
54.191.46.28,0
54.192.192.114,0
54.192.192.192,0
54.192.193.244,0
54.192.193.78,0
54.192.36.143,0
54.192.37.115,0
54.192.37.131,0
54.192.37.140,0
54.192.37.18,0
54.192.37.20,0
54.192.37.208,0
54.192.37.220,0
54.192.37.231,0
54.192.37.239,0
54.192.37.45,0
54.192.37.54,0
54.192.37.68,0
54.192.37.71,0
54.192.37.98,0
54.192.39.19,0
54.192.52.225,0
54.192.53.65,0
54.192.54.224,0
54.192.54.63,0
54.192.88.25,0
54.192.89.85,0
54.192.91.195,0
54.197.254.72,0
54.201.139.173,0
54.201.62.3,0
54.208.217.84,0
54.208.250.50,0
54.209.114.22,0
54.209.163.240,0
54.209.222.211,0
54.209.6.94,0
54.209.92.179,0
54.210.118.128,0
54.210.241.203,0
54.213.128.137,0
54.213.229.227,0
54.213.24.51,0
54.221.218.84,0
54.221.236.221,0
54.221.244.225,0
54.225.131.61,0
54.225.144.70,0
54.225.151.184,0
54.225.160.173,0
54.225.203.48,0
54.225.214.175,0
54.225.214.89,0
54.225.215.72,0
54.225.224.88,0
54.228.244.151,0
54.230.193.16,0
54.230.36.104,0
54.230.36.67,0
54.230.52.154,0
54.230.55.188,0
54.230.55.97,0
54.230.88.216,0
54.231.113.251,0
54.231.114.211,0
54.231.134.128,0
54.231.134.48,0
54.231.184.222,0
54.231.50.42,0
54.235.106.135,0
54.235.121.85,0
54.235.186.179,0
54.235.198.234,0
54.235.73.206,0
54.235.89.55,0
54.235.89.91,0
54.236.103.50,0
54.236.118.194,0
54.236.222.192,0
54.239.152.231,0
54.239.28.235,0
54.240.190.181,0
54.240.190.61,0
54.240.190.63,0
54.243.109.250,0
54.243.114.54,0
54.243.123.68,0
54.243.144.151,0
54.243.144.32,0
54.243.147.129,0
54.243.149.101,0
54.243.151.79,0
54.243.166.185,0
54.243.169.24,0
54.243.171.199,0
54.243.228.48,0
54.243.236.98,0
54.243.254.17,0
54.243.34.170,0
54.243.41.32,0
54.243.71.56,0
54.243.72.161,0
54.243.73.41,0
54.243.79.104,0
54.36.54.216,0
54.37.229.180,0
54.68.157.14,0
54.69.100.200,0
54.69.171.219,0
54.69.171.226,0
54.69.172.37,0
54.69.20.216,0
54.69.224.218,0
54.69.50.251,0
54.70.252.70,0
54.71.170.35,0
54.76.209.34,0
54.76.63.217,0
54.77.123.143,0
54.77.97.180,0
54.80.218.53,0
54.81.202.245,0
54.81.223.182,0
54.82.121.28,0
54.82.164.135,0
54.82.211.213,0
54.83.191.156,0
54.84.157.239,0
54.84.179.77,0
54.84.207.177,0
54.84.69.113,0
54.84.95.204,0
54.85.111.51,0
54.85.113.210,0
54.85.125.121,0
54.85.210.22,0
54.85.40.222,0
54.85.83.154,0
54.85.83.207,0
54.86.147.193,0
54.86.194.237,0
54.86.197.9,0
54.86.203.244,0
54.86.210.165,0
54.86.40.179,0
54.86.47.4,0
54.87.211.125,0
54.88.179.172,0
54.88.232.72,0
58.136.93.150,0
58.157.42.125,0
58.185.29.178,0
58.187.70.92,0
58.26.203.58,0
58.27.46.30,0
58.56.117.108,0
58.56.96.27,0
58.57.192.50,0
58.64.10.10,0
58.68.20.150,0
58.71.62.21,0
58.84.22.69,0
59.124.106.85,0
59.125.0.107,0
59.60.31.217,0
59.62.103.76,0
59.90.229.95,0
59.90.84.85,0
59.92.76.44,0
59.97.255.232,0
60.163.30.37,0
60.173.82.156,0
60.191.149.99,0
60.191.38.78,0
60.249.250.46,0
60.250.87.222,0
60.251.157.31,0
61.0.235.90,0
61.12.38.70,0
61.131.207.66,0
61.160.221.228,0
61.172.243.225,0
61.19.104.78,0
61.19.64.58,0
61.19.80.99,0
61.2.14.14,0
61.216.99.175,0
61.228.154.112,0
61.5.55.18,0
61.62.184.231,0
61.62.246.109,0
61.7.242.98,0
61.8.129.66,0
61.94.214.213,0
61.94.37.182,0
62.117.117.106,0
62.133.162.61,0
62.149.73.179,0
62.149.99.239,0
62.176.18.195,0
62.182.11.3,0
62.182.76.68,0
62.183.115.226,0
62.210.124.235,0
62.210.204.126,0
62.210.204.58,0
62.221.79.86,0
62.85.68.253,0
62.97.112.104,0
63.130.129.63,0
63.130.38.30,0
63.134.242.15,0
63.140.54.191,0
63.141.142.121,0
63.141.159.117,0
63.146.120.177,0
63.241.180.196,0
63.251.210.233,0
63.251.88.51,0
63.251.88.56,0
63.251.88.57,0
63.251.98.12,0
64.255.128.138,0
64.69.216.234,0
64.74.232.52,0
64.90.206.119,0
65.123.202.139,0
65.158.47.45,0
65.158.47.56,0
65.158.47.99,0
65.255.120.56,0
65.46.163.230,0
65.55.44.108,0
65.55.44.109,0
65.99.228.20,0
66.119.144.157,0
66.150.118.12,0
66.150.118.16,0
66.150.118.31,0
66.150.118.32,0
66.150.118.41,0
66.150.118.42,0
66.150.118.43,0
66.150.118.44,0
66.150.118.50,0
66.150.118.52,0
66.150.118.54,0
66.150.118.55,0
66.150.118.61,0
66.150.118.65,0
66.150.121.21,0
66.154.112.42,0
66.161.227.18,0
66.162.234.202,0
66.171.241.110,0
66.192.199.154,0
66.199.113.158,0
66.218.72.112,0
66.23.227.15,0
66.235.138.195,0
66.235.139.19,0
66.235.139.207,0
66.235.144.193,0
66.235.144.249,0
66.235.146.77,0
66.235.147.236,0
66.235.147.237,0
66.235.147.238,0
66.235.147.240,0
66.235.147.244,0
66.235.147.246,0
66.235.153.38,0
66.240.213.93,0
66.240.219.146,0
66.70.160.144,0
66.96.149.1,0
67.100.136.146,0
67.154.189.4,0
67.202.179.26,0
67.216.174.244,0
67.225.141.161,0
67.227.156.183,0
67.41.255.121,0
67.78.106.132,0
68.64.209.254,0
68.65.151.102,0
68.67.178.109,0
68.67.178.132,0
68.67.178.134,0
68.67.178.138,0
68.67.178.173,0
68.67.178.230,0
68.67.178.246,0
68.67.180.44,0
68.67.180.45,0
69.128.116.250,0
69.147.92.11,0
69.147.92.12,0
69.150.162.187,0
69.165.220.134,0
69.172.216.55,0
69.172.216.58,0
69.31.11.199,0
69.31.28.146,0
69.49.100.146,0
69.49.100.147,0
69.64.94.141,0
69.73.46.30,0
71.1.214.19,0
71.40.80.59,0
71.78.8.242,0
71.9.156.30,0
72.139.0.114,0
72.165.185.54,0
72.167.239.239,0
72.21.202.25,0
72.21.81.200,0
72.21.81.240,0
72.21.91.110,0
72.21.91.113,0
72.21.91.29,0
72.21.91.41,0
72.21.91.42,0
72.21.91.66,0
72.21.91.70,0
72.21.91.8,0
72.213.94.219,0
72.247.176.85,0
72.247.8.180,0
72.30.2.182,0
72.30.3.43,0
72.38.71.6,0
72.38.76.18,0
72.94.32.44,0
73.174.235.114,0
74.113.188.100,0
74.114.149.247,0
74.117.199.102,0
74.117.206.64,0
74.117.206.68,0
74.118.81.74,0
74.119.119.66,0
74.119.119.68,0
74.119.119.69,0
74.119.119.70,0
74.119.119.76,0
74.119.119.79,0
74.119.119.84,0
74.119.119.96,0
74.121.138.26,0
74.122.121.120,0
74.125.135.147,0
74.125.136.120,0
74.125.28.103,0
74.125.28.104,0
74.125.28.105,0
74.125.28.106,0
74.125.28.147,0
74.125.28.94,0
74.125.28.99,0
74.125.34.46,0
74.191.95.117,0
74.208.246.208,0
74.208.41.246,0
74.217.43.75,0
74.242.236.227,0
74.6.137.78,0
74.63.151.6,0
74.87.88.130,0
77.106.244.219,0
77.222.108.128,0
77.222.108.145,0
77.222.109.243,0
77.222.115.116,0
77.222.96.26,0
77.222.97.76,0
77.243.191.18,0
77.243.191.21,0
77.243.191.23,0
77.245.97.164,0
77.52.176.202,0
77.72.82.125,0
77.72.82.135,0
77.72.82.145,0
77.72.82.147,0
77.72.82.57,0
77.72.82.72,0
77.72.82.80,0
77.72.82.98,0
77.72.85.14,0
77.87.103.95,0
77.88.47.85,0
77.91.195.53,0
78.100.65.226,0
78.131.58.254,0
78.157.239.11,0
78.184.139.136,0
78.186.122.59,0
78.186.36.129,0
78.186.41.101,0
78.186.88.100,0
78.187.109.9,0
78.189.206.90,0
78.189.95.64,0
78.29.28.166,0
78.31.64.142,0
78.37.70.230,0
78.39.61.22,0
78.56.177.118,0
78.85.5.62,0
79.124.31.19,0
79.134.154.38,0
79.142.88.110,0
79.164.140.45,0
79.164.46.51,0
79.172.0.172,0
79.173.251.150,0
79.174.248.227,0
79.53.43.134,0
8.2.208.240,0
8.253.110.234,0
8.253.185.223,0
8.253.185.95,0
8.41.222.241,0
8.43.72.113,0
8.43.72.22,0
8.43.72.32,0
8.43.72.34,0
8.43.72.42,0
8.43.72.52,0
8.43.72.54,0
8.43.72.62,0
8.43.72.67,0
8.43.72.97,0
8.43.72.98,0
80.14.23.93,0
80.211.191.142,0
80.244.178.69,0
80.246.94.4,0
80.255.80.94,0
80.29.122.27,0
80.36.162.33,0
80.82.66.185,0
80.86.71.130,0
80.91.190.168,0
81.128.233.210,0
81.137.195.75,0
81.192.225.36,0
81.213.241.153,0
81.219.150.218,0
81.30.208.11,0
81.30.223.95,0
81.88.195.122,0
81.9.208.152,0
82.11.79.37,0
82.138.49.230,0
82.198.171.178,0
82.199.102.246,0
82.207.72.94,0
82.208.180.67,0
82.221.105.6,0
82.222.48.222,0
82.223.15.112,0
82.37.247.211,0
82.80.41.234,0
83.110.107.154,0
83.110.159.112,0
83.110.97.110,0
83.142.233.148,0
83.149.44.240,0
83.149.45.235,0
83.149.46.144,0
83.149.47.210,0
83.17.9.146,0
83.30.30.167,0
84.201.133.21,0
84.22.167.61,0
84.237.128.122,0
84.39.244.43,0
84.42.19.70,0
84.54.141.225,0
85.110.66.211,0
85.111.77.177,0
85.130.86.173,0
85.132.5.14,0
85.174.84.86,0
85.218.242.8,0
85.234.130.189,0
85.92.185.147,0
85.98.45.109,0
86.213.21.167,0
86.96.196.62,0
87.110.140.120,0
87.117.56.52,0
87.117.6.207,0
87.205.21.84,0
87.229.197.168,0
87.241.197.238,0
87.245.139.210,0
87.246.157.124,0
88.135.124.169,0
88.200.166.18,0
88.200.237.123,0
88.206.61.255,0
88.230.154.69,0
88.240.192.101,0
88.243.174.102,0
88.255.159.106,0
88.255.183.34,0
88.255.251.92,0
88.255.35.190,0
88.255.50.192,0
88.255.50.200,0
88.87.200.58,0
89.107.112.42,0
89.109.236.207,0
89.151.179.45,0
89.163.206.220,0
89.165.8.72,0
89.19.111.196,0
89.19.180.36,0
89.19.26.186,0
89.207.108.59,0
89.207.88.131,0
89.215.250.83,0
89.218.50.6,0
89.218.69.2,0
89.218.85.190,0
89.219.107.95,0
89.232.70.107,0
89.248.167.131,0
89.248.173.144,0
89.39.113.8,0
89.41.245.128,0
89.43.143.189,0
91.126.105.227,0
91.148.123.86,0
91.191.19.129,0
91.193.172.134,0
91.193.172.153,0
91.197.187.57,0
91.205.128.229,0
91.207.54.2,0
91.211.106.103,0
91.216.133.114,0
91.228.236.128,0
91.230.191.62,0
91.232.146.131,0
91.232.8.208,0
91.233.145.48,0
91.237.182.72,0
91.243.196.38,0
91.98.113.211,0
91.98.70.153,0
92.223.231.190,0
92.252.143.221,0
92.252.156.184,0
92.45.199.113,0
92.45.52.78,0
92.49.190.119,0
92.51.66.2,0
92.51.75.246,0
93.114.130.163,0
93.157.144.76,0
93.157.175.19,0
93.158.246.28,0
93.163.74.58,0
93.177.176.148,0
93.183.216.136,0
93.184.215.240,0
93.184.216.172,0
93.184.216.180,0
93.184.216.182,0
93.62.229.194,0
93.64.246.234,0
93.65.186.41,0
93.80.174.180,0
93.80.29.108,0
93.94.219.130,0
94.130.104.11,0
94.137.9.242,0
94.20.77.77,0
94.21.221.6,0
94.232.104.21,0
94.25.8.218,0
94.29.126.2,0
94.31.29.16,0
94.31.29.249,0
94.31.29.254,0
94.31.29.54,0
94.31.29.64,0
94.75.155.180,0
94.97.121.101,0
94.97.244.203,0
94.97.88.253,0
95.0.136.162,0
95.0.185.19,0
95.107.177.17,0
95.107.5.244,0
95.138.242.206,0
95.143.206.12,0
95.143.7.214,0
95.152.26.148,0
95.180.235.195,0
95.181.2.87,0
95.189.97.98,0
95.215.244.58,0
95.215.48.196,0
95.221.78.7,0
95.241.16.109,0
95.27.41.119,0
95.29.189.238,0
95.31.173.132,0
95.46.171.249,0
95.47.104.216,0
95.52.229.3,0
95.58.86.54,0
95.6.16.145,0
95.67.40.135,0
95.67.79.82,0
95.71.149.6,0
95.78.161.39,0
96.16.153.170,0
96.16.79.82,0
96.17.102.31,0
96.43.104.252,0
96.57.36.42,0
96.66.25.17,0
96.67.34.199,0
96.7.48.63,0
97.76.12.186,0
97.77.39.118,0
97.92.104.246,0
98.100.152.66,0
98.138.49.92,0
98.139.225.35,0
98.139.28.141,0
98.142.110.66,0
98.209.125.19,0
99.229.42.185,0
104.16.146.229,0
104.16.160.13,0
104.16.162.13,0
104.16.164.13,0
104.16.5.159,0
104.160.64.30,0
104.17.175.200,0
104.17.176.200,0
104.17.177.200,0
104.17.178.200,0
104.17.179.200,0
104.18.33.186,0
104.196.121.170,0
104.196.173.14,0
104.196.173.4,0
104.196.176.36,0
104.196.212.162,0
104.196.97.66,0
104.196.98.113,0
104.24.110.169,0
104.244.43.177,0
104.244.43.209,0
104.31.74.124,0
104.31.75.124,0
107.22.140.69,0
107.22.187.194,0
107.22.216.68,0
107.22.242.114,0
108.168.218.170,0
108.168.218.173,0
120.50.136.181,0
122.9.245.150,0
13.107.18.11,0
13.107.43.11,0
13.32.16.11,0
13.33.160.40,0
13.33.164.216,0
13.33.164.228,0
13.33.164.37,0
13.33.164.38,0
13.33.164.91,0
13.33.165.72,0
13.56.126.150,0
13.78.235.126,0
13.89.185.177,0
131.202.240.17,0
131.202.242.193,0
131.253.61.64,0
131.253.61.66,0
131.253.61.68,0
131.253.61.70,0
131.253.61.82,0
131.253.61.84,0
131.253.61.86,0
131.253.61.98,0
138.108.6.20,0
138.197.51.123,0
138.201.8.30,0
144.217.101.180,0
146.20.133.105,0
146.255.103.33,0
147.203.60.11,0
149.202.93.239,0
149.56.163.21,0
149.56.163.33,0
149.56.163.51,0
149.56.163.53,0
15.73.200.26,0
151.101.32.233,0
151.101.65.69,0
151.101.66.49,0
151.139.236.237,0
152.195.14.100,0
152.195.32.110,0
152.195.32.132,0
158.69.27.22,0
159.127.42.105,0
159.127.42.158,0
159.127.42.204,0
159.127.42.76,0
162.208.117.11,0
162.208.20.184,0
162.208.22.39,0
162.252.73.8,0
166.78.139.188,0
169.45.72.149,0
169.45.72.153,0
169.54.33.175,0
169.54.33.189,0
169.55.70.149,0
169.55.70.175,0
169.55.70.195,0
169.55.70.244,0
172.217.13.74,0
172.217.17.67,0
172.217.20.35,0
172.217.7.142,0
172.82.206.16,0
173.192.91.155,0
173.192.91.158,0
173.194.68.156,0
173.241.242.143,0
173.241.242.220,0
173.241.244.143,0
173.241.244.220,0
178.250.0.77,0
178.250.0.85,0
18.217.166.230,0
184.72.248.115,0
184.73.155.237,0
184.73.198.158,0
185.235.85.232,0
185.235.85.75,0
185.54.150.19,0
185.93.1.12,0
185.93.1.4,0
192.30.253.113,0
192.33.31.161,0
192.35.249.120,0
192.65.229.43,0
192.99.44.208,0
195.209.111.17,0
198.11.132.250,0
198.51.152.178,0
198.51.152.179,0
198.51.152.183,0
198.8.70.128,0
199.166.0.200,0
199.38.165.26,0
199.38.165.28,0
199.38.167.128,0
199.38.167.129,0
199.38.167.202,0
199.38.167.209,0
199.59.149.243,0
204.13.197.71,0
204.13.197.86,0
204.154.111.108,0
204.154.111.109,0
204.154.111.110,0
204.154.111.114,0
204.154.111.116,0
204.154.111.118,0
204.154.111.119,0
204.154.111.121,0
204.154.111.122,0
204.154.111.131,0
204.154.111.134,0
204.2.197.201,0
204.2.197.211,0
204.2.197.214,0
204.238.82.5,0
204.79.197.203,0
205.186.147.63,0
205.218.48.210,0
205.247.120.100,0
208.101.15.35,0
208.111.131.129,0
208.111.135.1,0
208.111.161.154,0
208.43.71.132,0
208.89.12.87,0
209.15.36.32,0
209.204.227.238,0
209.85.203.121,0
209.85.203.19,0
212.199.163.170,0
213.155.156.185,0
216.155.194.56,0
216.168.252.240,0
216.184.8.41,0
216.200.232.114,0
216.200.232.172,0
216.200.232.185,0
216.200.232.195,0
216.200.232.201,0
216.200.232.216,0
216.58.209.131,0
216.58.211.169,0
216.58.217.162,0
216.58.217.170,0
216.58.217.74,0
216.92.2.155,0
217.10.139.198,0
224.0.0.22,0
224.0.0.252,0
23.15.7.121,0
23.15.7.136,0
23.15.7.144,0
23.21.170.133,0
23.21.185.100,0
23.218.55.94,0
23.227.37.162,0
23.227.55.162,0
23.23.232.167,0
23.23.76.125,0
23.23.99.109,0
23.36.32.155,0
23.36.92.19,0
23.92.190.68,0
23.92.190.69,0
23.92.190.74,0
239.255.255.250,0
34.192.139.216,0
34.193.235.26,0
34.194.105.86,0
34.194.227.0,0
34.194.91.245,0
34.195.142.8,0
34.195.146.49,0
34.197.14.68,0
34.198.108.15,0
34.198.112.216,0
34.198.134.222,0
34.198.61.240,0
34.199.135.89,0
34.199.199.109,0
34.201.37.24,0
34.202.15.38,0
34.203.99.28,0
34.204.79.15,0
34.205.1.52,0
34.207.165.252,0
34.213.198.1,0
34.224.133.46,0
34.224.157.199,0
34.227.203.141,0
34.230.178.190,0
34.231.128.133,0
34.232.28.246,0
34.233.138.21,0
34.233.216.98,0
34.233.94.222,0
34.234.168.117,0
34.235.65.10,0
34.235.70.86,0
34.236.183.236,0
34.236.96.209,0
34.237.234.255,0
34.238.24.243,0
34.239.169.214,0
35.168.153.218,0
35.170.15.15,0
35.170.72.196,0
35.185.110.45,0
35.185.57.166,0
35.185.64.230,0
35.185.66.230,0
35.185.82.249,0
35.186.161.59,0
35.190.139.114,0
35.190.152.89,0
35.190.165.235,0
35.190.189.144,0
35.196.173.150,0
35.196.63.76,0
40.69.222.109,0
40.77.228.92,0
40.79.85.125,0
45.32.138.106,0
45.32.138.210,0
46.236.32.132,0
5.196.119.249,0
50.116.194.21,0
50.116.194.23,0
50.17.228.201,0
50.19.51.56,0
50.31.185.52,0
50.63.202.25,0
50.97.130.118,0
52.0.228.151,0
52.0.88.153,0
52.1.135.132,0
52.165.231.192,0
52.17.86.110,0
52.183.114.173,0
52.2.254.235,0
52.200.15.156,0
52.203.90.24,0
52.203.95.194,0
52.204.61.141,0
52.207.123.112,0
52.21.113.122,0
52.210.28.195,0
52.216.162.179,0
52.218.144.63,0
52.218.160.47,0
52.218.192.115,0
52.218.192.195,0
52.218.192.203,0
52.218.192.211,0
52.218.193.203,0
52.218.193.227,0
52.218.200.19,0
52.218.200.43,0
52.218.200.75,0
52.218.209.203,0
52.222.218.60,0
52.3.10.212,0
52.3.17.42,0
52.3.87.23,0
52.4.13.198,0
52.4.79.23,0
52.44.223.121,0
52.44.28.158,0
52.45.55.98,0
52.5.199.57,0
52.5.72.221,0
52.54.21.20,0
52.55.152.195,0
52.6.211.205,0
52.6.212.75,0
52.6.225.23,0
52.7.168.73,0
52.70.92.239,0
52.72.180.251,0
52.72.229.26,0
52.73.178.249,0
52.73.182.32,0
52.73.71.163,0
52.84.118.230,0
52.84.118.27,0
52.84.121.235,0
52.84.128.108,0
52.84.128.155,0
52.84.128.26,0
52.84.14.161,0
52.84.14.214,0
52.84.5.239,0
52.84.57.12,0
52.84.63.124,0
52.84.63.179,0
52.84.63.197,0
52.84.64.114,0
52.84.64.12,0
52.84.64.156,0
52.84.64.173,0
52.84.64.199,0
52.84.64.204,0
52.84.64.210,0
52.84.64.225,0
52.84.64.240,0
52.84.64.47,0
52.84.64.5,0
52.84.64.72,0
52.84.64.75,0
52.84.64.84,0
52.84.7.136,0
52.84.7.217,0
52.85.101.127,0
52.85.101.221,0
52.85.101.5,0
52.85.112.18,0
52.85.112.246,0
52.85.130.119,0
52.85.131.202,0
52.85.131.209,0
52.85.131.221,0
52.85.131.84,0
52.85.133.160,0
52.85.133.209,0
52.85.221.50,0
